26827998000196	"TESTE"	"ATIVO"	"SP"	"Fantasia LTDA."
27175975000107	"TESTE DE FORNECEDO00004"	 "ATIVO"	"SP"	"Fantasia LTDA."
27509595000161	"ESCOLA NACIONAL DE HABITACAO E POUPANCA EN HAP"	"ATIVO"	"SP"	"Fantasia LTDA."
27549666000150	"POSTO CARGA PESADA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
28294296000110	"CLIMAFRIO AUTO REFRIGERACAO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
28296945000111	"CALCADOS CIADA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
29166683000133	"TESTE CNPJ 29166683 S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
29170255000184	"ASSOCIACAO EMP EMPR BRAS CORREIOS TELEGRAFOS DR RIO"	 "ATIVO"	"SP"	"Fantasia LTDA."
29173614000157	"POSTO UNIVERSIDADE LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
29915238000129	"EMPRESA SEGTO FACTORING"	 "ATIVO"	"SP"	"Fantasia LTDA."
30005912000117	"CIACON INDUSTRIA E COMERCIO DE ARTEFATOS DE CONCRETO L"	"ATIVO"	"SP"	"Fantasia LTDA."
31332604000169	"CIBRAFAR IND BRASILEIRA DE INSUMOS FARMACEUTICOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
31486483000100	"CLIFIL CLINICA FISIOTERAPICA DE LINHARES LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
32121295000140	"COMPANHIA NACIONAL DE INDUSTRIA E COMERCIO S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
32298572000195	"TESTE CNPJ 32298572 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
33042730000104	"COMPANHIA SIDERURGICA NACIONAL"	"ATIVO"	"SP"	"Fantasia LTDA."
33166158000195	"NACIONAL CIA DE SEGUROS"	 "ATIVO"	"SP"	"Fantasia LTDA."
33333333000191	"TESTE MONITORE TRES PJ"	"ATIVO"	"SP"	"Fantasia LTDA."
33387333000174	"POTENZA S/A SOCIEDADE CORRETORA"	 "ATIVO"	"SP"	"Fantasia LTDA."
33430802000190	"CIAB COMPANHIA IMOBILIARIA ATLANTICA BRASILEIRA"	 "ATIVO"	"SP"	"Fantasia LTDA."
33430802000190	"CIAB IMOBILIARIA ATLANTICA BRASILEIRA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
33431008000161	"CLINAN CLINICA DE ANGIOLOGIA E CIRURGIA VASCULAR LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
33434804000158	"MARIA EUGENIA RODRIGUES DE MATOS LIMA"	"ATIVO"	"SP"	"Fantasia LTDA."
33435868000173	"CIALEX EDIT CONSULT E ASSESSORIA DE COMUNIC SOCIAL LTD"	"ATIVO"	"SP"	"Fantasia LTDA."
33435926000169	"CLINEP CLINICA DE NEONATOLOGIA E PEDIATRIA S C LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
33435926000169	"CLINEP CLINICA DE NEONATOLOGIA E PEDIATRIA S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
33530486000129	"TESTE DE FORNECEDO00008"	 "ATIVO"	"SP"	"Fantasia LTDA."
33588252000132	"TESTE CNPJ 33588252 S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
34116020000144	"ASSOCIACAO BENEFICIENTE POSTAL"	"ATIVO"	"SP"	"Fantasia LTDA."
34120550000166	"EMPLAN EMPRESA DE ASSESSORIA PESQUISA E PLANEJAMENTO L"	"ATIVO"	"SP"	"Fantasia LTDA."
34121855000192	"POSTO POSTOGAS BRASIL LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
34381728000122	"TESTE INCLUSAO CNPJ VIA PGM RF12"	"ATIVO"	"SP"	"Fantasia LTDA."
34688473000145	"CIAM COZINHA INDUSTRIAL DA AMAZONIA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
34836627000107	"W MARTINS SOUSA"	 "ATIVO"	"SP"	"Fantasia LTDA."
35497353000123	"SILVANA DO CARMO M BARROS"	 "ATIVO"	"SP"	"Fantasia LTDA."
35499037000190	"ANTONIO HUMBERTO RODRIGUES"	"ATIVO"	"SP"	"Fantasia LTDA."
36860062000110	"TESTE CNPJ 36860062 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
37033669000190	"MOVIMENTO E CIA INDUSTRIA E COMERCIO DE MODAS LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
37034782000190	"AMARILDO MARQUES DOS SANTOS"	 "ATIVO"	"SP"	"Fantasia LTDA."
37535143000108	"POTIGUAR COM E REPRESENTACAO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
37892288000166	"FRANCISCO MARTO LIMA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
37895893000190	"EURESTENES CARDOSO DE ARAUJO ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
37980687000189	"GRAFICA E EDITORA POSITIVA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
39015748000101	"BAR E EMPOREO SEREIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
39016464000121	"POSTHAGEN COMERCIO DE CONFECCOES LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
39021068000192	"EMPACOTADORA DE PROD ALIM IRMAOS QUAGLIATO LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
39021068000192	"EMPACOTADORA DE PROD.ALIMENTICIOS IRMAOS QUAGLIATO S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
40253494000130	"CIATEC CENTRO INTEGRADO DE ASSISTENCIA TECNICA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
40981516000189	"EMPRESA PARAIBANA DE ABASTECIMENTO E SERVICOS AGRICOLA"	"ATIVO"	"SP"	"Fantasia LTDA."
41043134000177	"EMPRESA DE ENGENHARIA ESPECIALIZADA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
41044868000170	"CIBEP LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
41223835000198	"HENRIQUES ALBUQUERQUE & CIA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
41583105000106	"MARIA ELIZABETH OLIVEIRA LIMA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
41812744000198	"CIANINHA MODAS LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
42365296000194	"EMPILHADEIRAS SUL AMERICANAS S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
43948512000197	"CIALMOM MUSIC CENTER INSTRUMENTOS MUSICAIS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
43952571000139	"EMPAR EMPRESA MEDICA PARAENSE S/C LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
44444444000191	"TESTE MONITORE QUATRO PJ"	"ATIVO"	"SP"	"Fantasia LTDA."
44734671000151	"TESTE DE FORNECEDO00009"	 "ATIVO"	"SP"	"Fantasia LTDA."
45161106000105	"AURORA DE MELO NAVARRO ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
45236791000191	"TESTE DE FORNECEDO00007"	 "ATIVO"	"SP"	"Fantasia LTDA."
46251062000177	"AUTO ESCOLA INDAIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
46251534000191	"TERRAPLENAGEM INDAIA LTDA S/C"	"ATIVO"	"SP"	"Fantasia LTDA."
46251666000113	"POSSAN E BERNARDINI LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
46256657000115	"JOSE MENDES JUVENAL CIALIMITADA"	 "ATIVO"	"SP"	"Fantasia LTDA."
46256897000110	"SANTO CIBINE"	"ATIVO"	"SP"	"Fantasia LTDA."
46261699000144	"CONTACTOS INTERNACIONAIS ASSOCIADOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
46262531000153	"CIBEMAL COM IND E BENEFICIAMENTO DE MADEIRAS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
47093703000175	"EMPRESA PAULISTA DE PLANEJAMENTO METROPOLITANO S/A EMP"	"ATIVO"	"SP"	"Fantasia LTDA."
47509120000182	"POTENZA LEASING S/A ARRENDAMENTO MERCANTIL"	"ATIVO"	"SP"	"Fantasia LTDA."
47516463000174	"JOANA DE C MARASATO"	 "ATIVO"	"SP"	"Fantasia LTDA."
47518824000111	"OTAVIO GARIBALDI"	"ATIVO"	"SP"	"Fantasia LTDA."
47966726000147	"CLIM COMERCIO E EMPREENDIMENTOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
49380173000171	"POTENZA PREVIDENCIA PRIVADA S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
49396922000159	"IRACEMA CEZAR"	"ATIVO"	"SP"	"Fantasia LTDA."
49400138000177	"GRUPO EMPENHO"	"ATIVO"	"SP"	"Fantasia LTDA."
49401227000138	"CIBELE SCHENKE DE ALMEIDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
49402167000178	"INDAIATUBA BAR BILHARES E DIVERSOES LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
49402415000180	"SOCIEDADE INDAIATUBANA DE EDUCACAO E CULTURA LTDA S/C"	"ATIVO"	"SP"	"Fantasia LTDA."
49402449000175	"INDAIATUBA VESTIBULARES S/C LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
49402589000143	"INDAFILTRO FILTROS PARA AUTOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
49402605000106	"INDAIATEC INDUSTRIA E COMERCIO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
49647647000107	"TESTE CNPJ 49647647 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
49925225000148	"TESTE DE FORNECEDO00004"	 "ATIVO"	"SP"	"Fantasia LTDA."
50241223000119	"ANTONIO ARAUJO DOS SANTOS"	 "ATIVO"	"SP"	"Fantasia LTDA."
50242155000102	"OLERITO FERREIRA DO AMARAL"	"ATIVO"	"SP"	"Fantasia LTDA."
50243955000148	"EMPASA EMPRESA COMERCIAL E INDUSTRIAL PAULINIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
50244268000147	"CLINAP CLINICA DE ATENDIMENTO PSICOLOGICO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
50245661000155	"JOSE ALVES DE ARAUJO BAR E EMPORIO ME"	"ATIVO"	"SP"	"Fantasia LTDA."
50246545000150	"POTY SPORTS CENTRO DE ATIVIDADES DESPORTIVAS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
50248061000140	"ALCIDES SBROGLIO"	"ATIVO"	"SP"	"Fantasia LTDA."
51057305000170	"JORGE LUIZ TUCKMANTEL"	"ATIVO"	"SP"	"Fantasia LTDA."
51058931000181	"EMPRESA1 TESTE INCLUSAO RF"	"ATIVO"	"SP"	"Fantasia LTDA."
51058931000181	"TESTE DE LOOPING"	"ATIVO"	"SP"	"Fantasia LTDA."
51059178000149	"IRYS RODRIGUES CASELATO"	 "ATIVO"	"SP"	"Fantasia LTDA."
51062909000105	"POTECHI E TREINTA REPRESENTACOES SC LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
52896451000152	"CLIENTE TESTE"	"ATIVO"	"SP"	"Fantasia LTDA."
53011581000123	"CLIMAPRESS TECNOL EM SISTEMAS DE AR CONDICIONADO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
53224127000150	"ELETRO METALURGICA CIAFUNDI LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
53243804000188	"SUPERMERCADO INDU LTDA EPP"	"ATIVO"	"SP"	"Fantasia LTDA."
53289690000107	"BCN CREDITO IMOBILIARIO S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
53375911000160	"POSTDATA INFORMATICA E COMUNICACAO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
53377297000175	"EMPART-EMPREENDIMENTOS E PARTICIPACOES LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
53424594000124	"TESTE 53424594"	"ATIVO"	"SP"	"Fantasia LTDA."
54069497000123	"INDAIA CLUBE DE INVESTIMENTOS"	"ATIVO"	"SP"	"Fantasia LTDA."
54069554000174	"CIASP CENTRAL DE INFORM DO ATACAD DE SAO PAULO S/C LTD"	"ATIVO"	"SP"	"Fantasia LTDA."
54070552000103	"CLINICAP CLINICA CAPITAO PRUDENTE S/C LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
54416383000102	"EMPRESA BRASILEIRA"	"ATIVO"	"SP"	"Fantasia LTDA."
55417406000166	"OSMAR RODRIGUES FERNANDES ME"	"ATIVO"	"SP"	"Fantasia LTDA."
55420087000148	"MERCADINHO POTIGUA LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
55555555000191	"TESTE MONITORE CINCO PJ"	 "ATIVO"	"SP"	"Fantasia LTDA."
56071988000134	"CIBELI REGINA ALVES ME"	"ATIVO"	"SP"	"Fantasia LTDA."
56438831000102	"IND.E COM.DE MOVEIS COLONIAIS E ART.ARAUJO LTDA M.E"	 "ATIVO"	"SP"	"Fantasia LTDA."
56737521000180	"POTE VERMELHO ARTE & COMERCIO EM CERAMICA LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
56987451000119	"CLIENTE TESTE 3"	 "ATIVO"	"SP"	"Fantasia LTDA."
56990435000185	"EMPAX EMBALAGENS S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
57406456000173	"CIAMPONE COMERCIO E SERVICOS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
57408411000138	"EVLAIR GONCALO ABROSIO PRADO ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
58049990000132	"NAIR FERREIRA DA SILVA LENCOIS PAULISTA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
58229360000140	"POTENZA S A-DISTRIBUIDORA DE TITULOS E VALORES MOBILIA"	"ATIVO"	"SP"	"Fantasia LTDA."
58378357000198	"POSSAN DESPACHANTE S/C LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
58684226000139	"BAR E EMPORIO BAPTISTELLA LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
58789547000106	"CLIENTE TESTE 6"	 "ATIVO"	"SP"	"Fantasia LTDA."
58798612000151	"TESTE CNPJ 58798612 S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
58974562000116	"CLIENTE TESTE 4"	 "ATIVO"	"SP"	"Fantasia LTDA."
59291534000167	"TESTE DE FORNECEDO00008"	 "ATIVO"	"SP"	"Fantasia LTDA."
59299487000106	"COMERCIAL ELETRICA POTENCIA LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
59730044000110	"TESTE 59730044"	"ATIVO"	"SP"	"Fantasia LTDA."
59874513000174	"CLIENTE TESTE 7"	 "ATIVO"	"SP"	"Fantasia LTDA."
59915777000129	"CIA.AGRICOLA GANDARA"	"ATIVO"	"SP"	"Fantasia LTDA."
59917021000119	"INDAIA PALACE HOTEL LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
59917310000118	"BAR E EMPORIO ACHILES BELLINE LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
59983320000151	"CIA.REGIONAL DE ABASTECIMENTO INTEGRADO DE SANTO ANDRE"	"ATIVO"	"SP"	"Fantasia LTDA."
60333085000151	"POTENZA LEASING ARRENDAMENTO MERCANTIL S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
60558020000104	"CLINEURO ASSISTENCIA MEDICA S/C LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
60560869000112	"SINDICATO NACIONAL DA INDDE TRAT CAM AUTOM E VEIC SIMI"	"ATIVO"	"SP"	"Fantasia LTDA."
60665981000118	"TESTE CNPJ 60665981"	 "ATIVO"	"SP"	"Fantasia LTDA."
60701190000104	"TESTE DE FORNECEDO00005"	 "ATIVO"	"SP"	"Fantasia LTDA."
60882610000198	"CLIMAX INDUSTRIA E COMERCIO S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
61081014000171	"EMPRESA TESTE"	"ATIVO"	"SP"	"Fantasia LTDA."
61197802000128	"TREINAMENTO EMPRESARIAL LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
61694865000190	"TESTE CNPJ 61694865 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
61843256000155	"TESTE AAAAA"	 "ATIVO"	"SP"	"Fantasia LTDA."
62059605000105	"CLIMP INDUSTRIAL DE PARAFUSOS S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
62519186000147	"COMERCIAL CIBRADIS DE MATERIAIS PARA CONSTRUCAO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
62592282000110	"COMERCIAL E EMPACOTADORA KEC LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
62592522000187	"MATSUBASHI & SILVA LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
62594635000111	"ALMIR DONIZETE TEIXEIRA-LATICINIOS ME"	"ATIVO"	"SP"	"Fantasia LTDA."
63398465000162	"COMERCIAL DE CONSTRUCAO POTIRA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
63398762000108	"EMPIRE IMPORTACAO EXPORTACAO E COMERCIO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
63734453000161	"AUTO POSTO POTENCIA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
64062391000151	"CIAMAR COMERCIO DE PESCADOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
64064322000187	"IND.E COM.DE BRINQUEDOS CRIATIVOS URSULAO LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
64067283000171	"EMPAG COMERCIO E REPRESENTACOES LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
64738784000132	"INDAIATEC COMERCIO E REPRESENTACOES S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
64740202000152	"INDUCAR COMERCIO DE ELETROPECAS LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
64741481000179	"WEDEN SUZY ANTUNES DA SILVA & CIA LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
64874050000180	"POSTIBA ADM.E PARTIC. EMPREEND.CIAIS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
65449605000100	"IND.E COM.DE ARTEFATOS DE CIMENTO SAN CRISTOVAN LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
65449985000182	"EMPACOTADORA DE CONDIMENTOS KITAL LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
65450504000159	"FASOTO PINTURAS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
65451031000104	"POTYMAR PESCADOS LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
65917429000193	"G.M.A. ASSESSORIA E COMERCIO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
66097700000154	"RODRIGO CIACCO ARTQUARIOS ME"	"ATIVO"	"SP"	"Fantasia LTDA."
66640186000151	"INDOOR PARTICIPACOES E ASSESSORIA EMPRESARIAL LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
66810144000111	"ADALBERTO SANTOS ABRAHAO ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
66813411000104	"SUELY MARIA DA S.OLIVEIRA CRUZ ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
66813924000115	"PECANHA & BIAFORA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
66814161000127	"CLIMACO ESTEVAM LAGO MARTINS ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
67758201000123	"EMPRESA TESTE XXX"	 "ATIVO"	"SP"	"Fantasia LTDA."
68175660000147	"M F D DA SILVA PUBLICIDADE"	"ATIVO"	"SP"	"Fantasia LTDA."
68175660000147	"M F D DA SILVA REPRESENTACOES"	"ATIVO"	"SP"	"Fantasia LTDA."
68863844000108	"ADALBERTO PINHEIRO DA SILVA"	 "ATIVO"	"SP"	"Fantasia LTDA."
69874512000183	"CLIENTE TESTE 5"	 "ATIVO"	"SP"	"Fantasia LTDA."
69958753000100	"CIA TESTE"	 "ATIVO"	"SP"	"Fantasia LTDA."
69978096000163	"FUNDACAO CULTURAL E DE ASSISTENCIA SOCIAL DO CLIMA BOM"	"ATIVO"	"SP"	"Fantasia LTDA."
69981785000127	"ASSOCIACAO COMUNITARIA CLIMA BOM II"	 "ATIVO"	"SP"	"Fantasia LTDA."
69985753000108	"CREUZA MARIA DE JESUS"	"ATIVO"	"SP"	"Fantasia LTDA."
69985753000108	"TESTE 1"	 "ATIVO"	"SP"	"Fantasia LTDA."
69985810000140	"PAULO VIEIRA DE ARAUJO ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
71523088000174	"INDAPA INDUSTRIA AERONAUTICA PAULISTA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
71523716000111	"POSE PRODUCAO E FOTOGRAFIA LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
71693766000147	"EMPRESA PAULISTA DE ARMAZENS GERAIS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
72340383000158	"SUENEIDE TECIDOS E AVIAMENTOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
72601222000170	"TESTE INCLUSAO 01"	 "ATIVO"	"SP"	"Fantasia LTDA."
72601222000170	"TESTE INCLUSAO RAZAO SOCIAL"	 "ATIVO"	"SP"	"Fantasia LTDA."
73980823000102	"EMPOPER LOCADORA DE MAO DE OBRA S/C LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
74584128000186	"CLIENTE TESTE 8"	 "ATIVO"	"SP"	"Fantasia LTDA."
74584128000186	"CLIENTE TESTE 9"	 "ATIVO"	"SP"	"Fantasia LTDA."
74643156000127	"TESTE ABN 9"	 "ATIVO"	"SP"	"Fantasia LTDA."
75032805000116	"CIAFIOS COMERCIO MARINGAENSE DE TECIDOS E FIOS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
75104422000106	"GRAFICA E EDITORA POSIGRAF S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
75112086000143	"POSITIVO ADMINISTRACAO E PARTICIPACOES S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
75630368000132	"TESTE DE MICRO EMPRESA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
76147040000122	"PEDRO ANTONIO DE SOUZA & CIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
76153014000107	"INDUSTRIA E COMERCIO DE MOVEIS INDEPENDENCIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
76154715000160	"ASSOCIACAO EMP CRED FINANINVEST PARANA E SANTA CATARIN"	"ATIVO"	"SP"	"Fantasia LTDA."
77207512000158	"INDECAPA FUTEBOL CLUBE"	"ATIVO"	"SP"	"Fantasia LTDA."
77207744000106	"ANTONIO LINO DA SILVA"	"ATIVO"	"SP"	"Fantasia LTDA."
77210227000196	"L K KOGA & CIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
77211688000183	"INDEL INDUSTRIA ELETRONICA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
77214641000173	"CIBRA COMERCIO E INDUSTRIA DE CONSTRUCAO CIVIL LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
78130226000102	"CIBERMEDICAL REPRESENTACOES COMERCIAIS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
78130291000120	"CIARAMA COMERCIO DE INSUMOS AGROPECUARIOS UMUARAMA LTD"	"ATIVO"	"SP"	"Fantasia LTDA."
78130341000179	"INDALECIO DIAS"	"ATIVO"	"SP"	"Fantasia LTDA."
78130960000163	"FERNANDO JORGE PERLY"	"ATIVO"	"SP"	"Fantasia LTDA."
78134897000133	"OLIVEIRA E NAVARRO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
78224656000185	"DISTRIBUIDORA POSITIVO DE MATERIAL ESCOLAR LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
78639028000160	"COLEGIO POSITIVO DE LONDRINA SC LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
78791712000163	"CENTRO DE ESTUDOS SUPERIORES POSITIVO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
78895406000177	"ASSOCIACAO ESTADUAL DOS FUNCIONARIOS DA EMPASC"	"ATIVO"	"SP"	"Fantasia LTDA."
79604609000120	"INDUGAL-INDUSTRIA E COMERCIO DE CALHAS GALVANIZADAS LT"	"ATIVO"	"SP"	"Fantasia LTDA."
79606737000102	"EMPACOTADORA DE ACUCAR CASTELO BRANCO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
79608238000154	"POTOSI-COMERCIO DE CONFECCOES E ARTEZANATO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
79608865000195	"CIANORTE COMPANHIA DE ARMAZENS GERAIS NORTE DO PARANA"	"ATIVO"	"SP"	"Fantasia LTDA."
79609392000140	"MARCOS GEVERT"	"ATIVO"	"SP"	"Fantasia LTDA."
79719613000133	"EDITORA POSITIVO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
80310568000148	"CLINIVET CLINICA VETERINARIA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
80311061000109	"POSTEK INDUSTRIA DE PRE MOLDADOS LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
80432925000140	"TESTE CNPJ 80432925 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
80999386000126	"MARIA INES DE PELLEGRINI ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
81243735000148	"POSITIVO INFORMATICA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
81262610000165	"POTENCIAL FOMENTO MERCANTIL LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
81665366000181	"POSITIVO SISTEMAS DE INFORMATICA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
81694754000190	"POSTES REALEZA IND E COM DE ARTEFATOS DE CIMENTO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
81716854000170	"SOCIEDADE EDUCACIONAL POSITIVO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
82416207000106	"SCR ARTES E TECNICAS PUBLICITARIAS LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
82945932000171	"TESTE CNPJ 82945932 S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
83310060000138	"E A DOS SANTOS MODESTO"	"ATIVO"	"SP"	"Fantasia LTDA."
83312876000109	"CARLOS A R DA SILVA JR ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
84432459000154	"ERNA GUNTHER EMMENDORFER"	"ATIVO"	"SP"	"Fantasia LTDA."
84437615000170	"COMERCIAL CLIMA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
84489996000130	"TESTE DE FORNECEDO00003"	 "ATIVO"	"SP"	"Fantasia LTDA."
85290344000135	"CANDIDA PAULINA LUCIO ME"	"ATIVO"	"SP"	"Fantasia LTDA."
86046448000161	"TESTE DE FORNECEDO00009"	 "ATIVO"	"SP"	"Fantasia LTDA."
86838257000132	"TESTE ABN 16"	"ATIVO"	"SP"	"Fantasia LTDA."
88065560000175	"INDECOM INDUSTRIA E COMERCIO DE MAT DE CONSTRUCAO LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
88777666000100	"EMPRESA TESTE AAAAA S/A"	 "ATIVO"	"SP"	"Fantasia LTDA."
89092902000109	"ANTONIO CARLOS CARDOSO"	"ATIVO"	"SP"	"Fantasia LTDA."
89094601000114	"SOCIEDADE RECREATIVA INDEPENDENCIA"	"ATIVO"	"SP"	"Fantasia LTDA."
89096499000196	"LONI MENKE RATZLAFF"	 "ATIVO"	"SP"	"Fantasia LTDA."
